ID,品类,商品名,品牌,店铺名,经济体,省份,地级市,原价,快递费,是否天猫,活动价1,月销量1,累计评价1,信誉1,活动价2,月销量2,累计评价2,信誉2,活动价3,月销量3,累计评价3,信誉3,活动价4,月销量4,累计评价4,信誉4,活动价5,月销量5,累计评价5,信誉5,活动价6,月销量6,累计评价6,信誉6
530428316186,蛋,鸭蛋,百百阳,0e84d4953d5a816a,中国大陆,广西壮族自治区,钦州,78.0,0.0,1,37.8,32611.0,101708.0,-1.0,37.8,30195.0,109855.0,-1.0,37.8,42801.0,117478.0,-1.0,37.8,25993.0,122952.0,-1.0,78.0,68240.0,140635.0,-1.0,36.8,49289.0,155746.0,-1.0
547482384657,蛋,咸鸭蛋,红太阳,79a716dbbab4af5b,中国大陆,江苏,扬州,300.0,0.0,1,168.0,1038.0,1794.0,-1.0,158.0,783.0,1874.0,-1.0,158.0,1563.0,1960.0,-1.0,155.0,527.0,2002.0,-1.0,155.0,684.0,2056.0,-1.0,180.0,509.0,2067.0,-1.0
527171041750,蛋,鸡蛋,SUNDAILYFARM/圣迪乐村,61e7b2602f4c4ad9,中国大陆,四川,绵阳,157.0,0.0,1,119.6,510.0,1847.0,-1.0,119.6,628.0,1960.0,-1.0,119.6,500.0,2081.0,-1.0,119.6,313.0,2148.0,-1.0,119.6,593.0,2281.0,-1.0,119.6,366.0,2363.0,-1.0
570730524151,蛋,咸鸭蛋,邮喜,3db771b9bad141d8,中国大陆,江苏,扬州,198.0,0.0,1,118.0,135.0,113.0,-1.0,118.0,130.0,135.0,-1.0,118.0,106.0,153.0,-1.0,118.0,51.0,160.0,-1.0,118.0,76.0,172.0,-1.0,113.0,111.0,185.0,-1.0
567934433075,蛋,鸡蛋,誉福园,e24f5a9bbb8f55ed,中国大陆,湖北,宜昌,89.0,0.0,1,39.8,327.0,7787.0,-1.0,35.8,777.0,7993.0,-1.0,35.8,706.0,8259.0,-1.0,39.8,673.0,8376.0,-1.0,39.9,7979.0,10433.0,-1.0,39.9,344.0,10656.0,-1.0
536714836600,蛋,鸭蛋,海四方,c001b82c0ab54875,中国大陆,广西壮族自治区,北海,90.0,0.0,0,89.6,450.0,5018.0,142333.0,89.6,385.0,4015.0,143177.0,89.6,620.0,3656.0,143822.0,89.6,146.0,3390.0,144277.0,89.6,287.0,1825.0,144719.0,89.6,353.0,1005.0,145283.0
568204969022,蛋,卤蛋,other/其他,297f9020ec2515a3,中国大陆,河南,新乡,50.0,0.0,0,39.9,567.0,1203.0,223511.0,39.9,892.0,1866.0,229771.0,39.9,1565.0,2543.0,235036.0,39.9,519.0,2566.0,236192.0,39.9,784.0,2503.0,237311.0,39.5,391.0,2361.0,238526.0
44280651095,蛋,咸鸭蛋,青阳山,adc92ec0ae75af85,中国大陆,安徽,合肥,157.9,0.0,0,157.9,139.0,187.0,4414.0,157.9,154.0,265.0,4645.0,157.9,168.0,326.0,4825.0,157.9,108.0,361.0,4945.0,157.9,83.0,368.0,5094.0,157.9,107.0,367.0,5244.0
571101166558,蛋,茶叶蛋,晨诚,346f1aa1a138f3af,中国大陆,江苏,泰州,37.8,0.0,1,37.8,644.0,2228.0,-1.0,37.8,685.0,2403.0,-1.0,37.8,423.0,2522.0,-1.0,37.8,355.0,2582.0,-1.0,37.8,497.0,2732.0,-1.0,37.8,276.0,2842.0,-1.0
551224307712,蛋,咸鸭蛋,WeiDa,12a82e24b7f68620,中国大陆,河南,开封,90.0,0.0,0,90.0,666.0,558.0,2754.0,90.0,633.0,630.0,3112.0,90.0,311.0,569.0,3251.0,90.0,215.0,476.0,3280.0,90.0,432.0,457.0,3371.0,90.0,421.0,437.0,3526.0
19071949025,蛋,鹌鹑蛋,other/其他,7b9485f21e0bd99f,中国大陆,浙江,嘉兴,153.0,0.0,0,153.0,33.0,134.0,283626.0,153.0,33.0,107.0,287461.0,153.0,32.0,101.0,290893.0,153.0,20.0,89.0,292771.0,153.0,69.0,87.0,293528.0,153.0,51.0,70.0,294179.0
527209018722,蛋,鸡蛋,黑垚,6ff2bb63e6276a1a,中国大陆,陕西,西安,99.0,0.0,0,99.0,239.0,760.0,20001.0,99.0,301.0,889.0,20695.0,99.0,340.0,1050.0,21427.0,99.0,195.0,1162.0,22105.0,99.0,246.0,1276.0,22735.0,99.0,188.0,1304.0,23362.0
545705948649,蛋,卤蛋,一点缘,d1731a1886c51640,中国大陆,江苏,连云港,75.0,0.0,0,36.5,1196.0,2925.0,168588.0,35.59,964.0,3098.0,181008.0,36.9,904.0,3202.0,191476.0,35.9,418.0,3155.0,196163.0,35.9,717.0,3091.0,204547.0,34.9,659.0,3083.0,217855.0
566339256936,蛋,茶叶蛋,飨馥缘,d515f622bb5ad546,中国大陆,江苏,连云港,150.0,0.0,0,104.88,227.0,1324.0,12523.0,102.0,175.0,1439.0,13473.0,102.0,298.0,1418.0,14639.0,103.8,175.0,1080.0,16038.0,103.8,208.0,766.0,17459.0,106.88,174.0,681.0,18633.0
537644064588,蛋,卤蛋,报春辉,af4e78baf17b0b4d,中国大陆,山东,德州,154.0,0.0,0,144.0,177.0,368.0,73871.0,144.0,128.0,373.0,80475.0,144.0,118.0,365.0,85168.0,144.0,80.0,345.0,88052.0,144.0,143.0,331.0,91961.0,144.0,127.0,312.0,96946.0
549390147171,蛋,鸡蛋,伊势,80d01b0b79818999,中国大陆,山东,青岛,90.0,0.0,1,90.0,282.0,561.0,-1.0,90.0,297.0,629.0,-1.0,90.0,328.0,693.0,-1.0,90.0,223.0,732.0,-1.0,90.0,267.0,776.0,-1.0,90.0,235.0,830.0,-1.0
566389066817,蛋,鸡蛋,宝利园,2692f2f46b52b894,中国大陆,江西,赣州,60.0,0.0,0,44.9,22.0,238.0,718.0,44.9,9.0,210.0,765.0,44.9,12.0,141.0,800.0,44.9,19.0,97.0,808.0,35.9,40.0,88.0,825.0,44.9,23.0,78.0,862.0
564476030251,蛋,鸡蛋,湖宝,259b4472ddf9904d,中国大陆,江苏,扬州,85.0,0.0,1,26.8,14.0,26.0,-1.0,26.8,7.0,26.0,-1.0,26.8,2.0,27.0,-1.0,26.8,0.0,27.0,-1.0,26.8,6.0,27.0,-1.0,34.8,9.0,32.0,-1.0
535872019783,蛋,鸡蛋,阎罗谷,e2987ead6964e44b,中国大陆,安徽,宣城,98.8,18.0,1,88.8,0.0,26.0,-1.0,88.8,4.0,25.0,-1.0,88.8,7.0,18.0,-1.0,88.8,0.0,18.0,-1.0,88.8,0.0,17.0,-1.0,88.8,2.0,17.0,-1.0
568592644531,蛋,鸡蛋,泛亚绿洲,11bd8557adf37c76,中国大陆,河南,焦作,69.8,0.0,1,39.8,59.0,91.0,-1.0,39.8,67.0,115.0,-1.0,39.8,57.0,131.0,-1.0,39.8,46.0,141.0,-1.0,39.8,47.0,152.0,-1.0,39.8,24.0,160.0,-1.0
545066743559,蛋,鸡蛋,大山竹林,9ff3fac896f7dc0b,中国大陆,安徽,宣城,82.5,0.0,0,76.8,38.0,232.0,72173.0,76.8,44.0,239.0,72788.0,76.8,40.0,260.0,73399.0,76.8,24.0,262.0,73868.0,76.8,31.0,244.0,74317.0,76.8,25.0,209.0,74721.0
40621057100,蛋,咸鸭蛋,红太阳,9aeae9150dc2b0e2,中国大陆,江苏,扬州,118.0,5.0,1,118.0,240.0,1671.0,-1.0,118.0,214.0,1697.0,-1.0,118.0,290.0,1714.0,-1.0,118.0,161.0,1712.0,-1.0,118.0,224.0,1732.0,-1.0,118.0,295.0,1770.0,-1.0
562300503570,蛋,鸭蛋,振野,a37d0b8318b621f2,中国大陆,广西壮族自治区,钦州,168.0,0.0,1,106.8,313.0,496.0,-1.0,106.8,213.0,537.0,-1.0,103.8,266.0,603.0,-1.0,103.8,76.0,616.0,-1.0,103.8,122.0,650.0,-1.0,103.8,147.0,684.0,-1.0
525284129132,蛋,鸭蛋,老余叔,dc1a8cf332fa5351,中国大陆,广西壮族自治区,钦州,195.0,0.0,0,173.8,128.0,443.0,6526.0,165.0,124.0,403.0,6734.0,165.0,353.0,386.0,6964.0,165.0,105.0,400.0,7162.0,160.0,155.0,392.0,7362.0,160.0,146.0,386.0,7610.0
576084624854,蛋,鸭蛋,老余叔,f60f449ab94431b3,中国大陆,广西壮族自治区,钦州,46.0,0.0,1,41.8,771.0,435.0,-1.0,41.8,890.0,719.0,-1.0,42.8,1132.0,1049.0,-1.0,41.8,471.0,1151.0,-1.0,41.8,1038.0,1399.0,-1.0,41.8,986.0,1704.0,-1.0
561218623878,蛋,咸鸭蛋,振野,a37d0b8318b621f2,中国大陆,广西壮族自治区,钦州,180.0,0.0,1,86.8,786.0,1276.0,-1.0,89.8,397.0,1426.0,-1.0,87.8,576.0,1605.0,-1.0,87.8,157.0,1647.0,-1.0,87.8,225.0,1706.0,-1.0,87.8,193.0,1759.0,-1.0
540060845153,蛋,卤蛋,香巴佬,9aeae9150dc2b0e2,中国大陆,江苏,常州,150.0,5.0,1,150.0,262.0,1691.0,-1.0,150.0,395.0,1755.0,-1.0,150.0,517.0,1863.0,-1.0,150.0,209.0,1895.0,-1.0,150.0,92.0,1911.0,-1.0,150.0,318.0,1940.0,-1.0
573932448954,蛋,鸡蛋,DUEHOLM/都尔霍姆,abb20714a6174364,中国大陆,湖北,咸宁,148.0,0.0,1,148.0,31.0,55.0,-1.0,148.0,53.0,68.0,-1.0,148.0,85.0,87.0,-1.0,148.0,31.0,98.0,-1.0,148.0,62.0,110.0,-1.0,148.0,59.0,122.0,-1.0
577373639315,蛋,鸽蛋,朴园,de3e7d4217199653,中国大陆,河北,石家庄,149.0,0.0,1,112.9,530.0,225.0,-1.0,107.9,1994.0,660.0,-1.0,124.0,1861.0,1150.0,-1.0,104.0,884.0,1321.0,-1.0,102.0,1676.0,1732.0,-1.0,107.9,1659.0,2111.0,-1.0
568196818689,蛋,其他,jkk,c74391a578094754,中国大陆,浙江,嘉兴,78.0,0.0,0,78.0,30.0,118.0,22559.0,78.0,47.0,96.0,22909.0,79.88,183.0,82.0,23331.0,79.88,71.0,96.0,23646.0,79.88,99.0,108.0,24040.0,79.88,97.0,134.0,24437.0
525215271089,蛋,鸭蛋,老余叔,dc1a8cf332fa5351,中国大陆,广西壮族自治区,钦州,166.0,0.0,0,130.0,203.0,288.0,6526.0,132.0,190.0,392.0,6734.0,132.0,235.0,473.0,6964.0,132.0,114.0,533.0,7162.0,129.8,168.0,540.0,7362.0,129.8,187.0,500.0,7610.0
579103945926,蛋,鸡蛋,淘乡甜,288216bc549b6f14,中国大陆,山东,德州,36.8,0.0,1,29.9,6997.0,1554.0,-1.0,29.9,17895.0,7778.0,-1.0,29.9,21002.0,12505.0,-1.0,29.9,5267.0,13065.0,-1.0,29.9,7518.0,14857.0,-1.0,29.9,18256.0,18954.0,-1.0
574336547040,蛋,鸡蛋,淘乡甜,288216bc549b6f14,中国大陆,山东,德州,19.9,0.0,1,19.9,5538.0,3595.0,-1.0,9.9,2079.0,4495.0,-1.0,20.01,1663.0,5068.0,-1.0,20.01,29.0,5202.0,-1.0,11.0,1247.0,5471.0,-1.0,9.9,1459.0,5937.0,-1.0
550652845588,蛋,咸鸭蛋,微湖莲花,3cbb56deb744dcce,中国大陆,山东,济宁,69.9,0.0,0,69.9,154.0,1708.0,21992.0,68.0,89.0,1238.0,24615.0,68.0,258.0,1102.0,29236.0,68.8,95.0,1001.0,34617.0,66.8,75.0,811.0,38966.0,66.8,163.0,592.0,46643.0
543597332651,蛋,鸭蛋,柳生,9f3784e1d1993b70,中国大陆,广西壮族自治区,钦州,75.0,0.0,0,75.0,688.0,623.0,5662.0,75.0,416.0,683.0,5928.0,75.0,648.0,716.0,6134.0,75.0,250.0,705.0,6231.0,75.0,360.0,422.0,6449.0,70.0,381.0,276.0,6718.0
13343393572,蛋,鸭蛋,全聚德,69e91d2f1dc5dffe,中国大陆,山东,德州,148.0,0.0,1,148.0,43.0,550.0,-1.0,138.0,45.0,518.0,-1.0,148.0,222.0,427.0,-1.0,148.0,39.0,421.0,-1.0,148.0,34.0,405.0,-1.0,138.0,32.0,392.0,-1.0
552754081190,蛋,鸭蛋,钦海然,4ad439c2412144c5,中国大陆,广西壮族自治区,钦州,75.0,0.0,0,75.0,101.0,204.0,4340.0,69.7,82.0,184.0,4389.0,69.7,140.0,152.0,4426.0,69.7,25.0,132.0,4439.0,69.7,53.0,118.0,4458.0,69.6,38.0,94.0,4485.0
555416487732,蛋,鸭蛋,卜记顺枫,915b207923dde18e,中国大陆,广西壮族自治区,北海,91.0,0.0,0,82.8,100.0,273.0,15242.0,82.6,168.0,363.0,18688.0,84.6,206.0,467.0,23813.0,84.6,83.0,535.0,26754.0,84.6,82.0,564.0,29409.0,84.6,78.0,539.0,31743.0
576087439063,蛋,咸鸭蛋,今鲜汇,724ff2795207cdb6,中国大陆,安徽,合肥,98.0,0.0,1,79.9,165.0,119.0,-1.0,69.9,191.0,180.0,-1.0,79.9,550.0,272.0,-1.0,78.2,231.0,346.0,-1.0,78.2,336.0,444.0,-1.0,69.9,134.0,486.0,-1.0
569092628635,蛋,毛蛋,老胡家毛蛋,6bc7fa4a923845ff,中国大陆,江苏,南京,36.8,0.0,0,36.8,1077.0,942.0,1780.0,36.8,1209.0,1903.0,3153.0,36.8,1039.0,2869.0,4578.0,36.8,525.0,3501.0,5484.0,36.8,1724.0,4232.0,6546.0,36.8,1835.0,5716.0,8686.0
38865607719,蛋,鸡蛋,田园居,5d33ee8ac77a2615,中国大陆,安徽,阜阳,100.0,0.0,1,59.8,913.0,4460.0,-1.0,59.8,942.0,4596.0,-1.0,59.8,917.0,4562.0,-1.0,59.8,454.0,4315.0,-1.0,54.9,893.0,3971.0,-1.0,59.8,792.0,3783.0,-1.0
576261131857,蛋,鸭蛋,小海屯,9f3784e1d1993b70,中国大陆,广西壮族自治区,钦州,85.0,0.0,0,85.0,115.0,142.0,5662.0,85.0,80.0,151.0,5928.0,85.0,84.0,157.0,6134.0,85.0,20.0,161.0,6232.0,85.0,65.0,85.0,6450.0,85.0,91.0,42.0,6718.0
44839778465,蛋,鸡蛋,GINHU/景湖,ba157d636ea1015b,中国大陆,安徽,安庆,108.0,0.0,1,108.0,63.0,215.0,-1.0,108.0,92.0,224.0,-1.0,108.0,113.0,229.0,-1.0,108.0,51.0,233.0,-1.0,108.0,84.0,252.0,-1.0,108.0,135.0,259.0,-1.0
528641618528,蛋,卤蛋,报春辉,8a70f42fddfa5f36,中国大陆,山东,德州,56.0,0.0,1,32.8,180.0,4431.0,-1.0,32.8,167.0,3536.0,-1.0,32.8,140.0,3233.0,-1.0,32.8,69.0,3000.0,-1.0,32.8,134.0,2642.0,-1.0,32.8,131.0,2419.0,-1.0
554454576837,蛋,卤蛋,other/其他,4a17b6d71fb1c755,中国大陆,江苏,连云港,75.0,0.0,0,36.9,738.0,2198.0,86687.0,36.9,498.0,1847.0,90365.0,36.9,442.0,1679.0,97522.0,35.9,270.0,1541.0,103475.0,35.9,709.0,1546.0,106154.0,36.8,557.0,1566.0,108278.0
574999298993,蛋,咸鸭蛋,海之美,5ee6a98133972002,中国大陆,广西壮族自治区,钦州,177.6,0.0,0,88.8,48.0,90.0,2141.0,88.0,57.0,119.0,2455.0,86.0,78.0,158.0,2770.0,86.0,36.0,185.0,3003.0,84.0,82.0,199.0,3259.0,84.0,90.0,219.0,3601.0
539544794088,蛋,种蛋,天落鸟,5f7e7712acd9ab21,中国大陆,河南,商丘,80.0,0.0,0,80.0,290.0,149.0,2954.0,80.0,212.0,321.0,3191.0,105.0,96.0,404.0,3315.0,80.0,43.0,448.0,3397.0,70.0,53.0,484.0,3549.0,70.0,42.0,499.0,3705.0
556595251967,蛋,胚蛋,湖宝,259b4472ddf9904d,中国大陆,江苏,扬州,164.0,0.0,1,59.5,587.0,1385.0,-1.0,57.5,312.0,1490.0,-1.0,57.5,421.0,1599.0,-1.0,57.5,204.0,1644.0,-1.0,57.5,426.0,1753.0,-1.0,57.5,424.0,1879.0,-1.0
557900653370,蛋,鸭蛋,恋潮,b9c758b171b037f2,中国大陆,广西壮族自治区,北海,118.0,0.0,0,105.0,98.0,375.0,14416.0,118.0,99.0,295.0,15380.0,105.0,154.0,305.0,16436.0,105.0,75.0,332.0,17418.0,105.0,110.0,355.0,18299.0,105.0,103.0,359.0,19393.0
562411282697,蛋,鸡蛋,伊势,e175bd92e2e26703,中国大陆,山东,青岛,87.0,0.0,0,87.0,259.0,1369.0,17765.0,87.0,230.0,1285.0,18380.0,87.0,207.0,1153.0,18791.0,87.0,170.0,1040.0,19190.0,87.0,209.0,998.0,19745.0,87.0,196.0,1006.0,20273.0
545060071374,蛋,鸭蛋,老曾叔,9f3784e1d1993b70,中国大陆,广西壮族自治区,钦州,90.0,0.0,0,90.0,51.0,58.0,5662.0,90.0,35.0,63.0,5928.0,90.0,82.0,66.0,6134.0,90.0,21.0,66.0,6232.0,90.0,56.0,69.0,6450.0,90.0,100.0,74.0,6718.0
545072307069,蛋,鸭蛋,沙湖咸鸭蛋,dd96e4564cec1dd6,中国大陆,湖北,仙桃,88.8,0.0,0,69.8,409.0,714.0,6478.0,69.8,448.0,840.0,7030.0,69.8,387.0,1123.0,7521.0,69.8,263.0,1287.0,7811.0,69.8,331.0,1490.0,8134.0,69.8,333.0,1699.0,8527.0
574292598388,蛋,咸鸭蛋,老曾叔,94dea102eb17d380,中国大陆,广西壮族自治区,钦州,58.0,0.0,1,38.6,4631.0,6373.0,-1.0,38.6,5051.0,8065.0,-1.0,38.6,5214.0,9541.0,-1.0,36.0,2102.0,10130.0,-1.0,36.0,2883.0,11040.0,-1.0,37.8,2595.0,11857.0,-1.0
45835666329,蛋,咸鸭蛋,亚弟,84f8619c2e057a4a,中国大陆,广西壮族自治区,北海,240.0,0.0,0,106.0,110.0,392.0,672596.0,106.0,264.0,292.0,736539.0,106.0,324.0,294.0,785418.0,95.0,47.0,339.0,813907.0,95.0,99.0,342.0,840404.0,95.0,95.0,349.0,876637.0
566138459944,蛋,茶叶蛋,乡巴佬,c965f542cf18beae,中国大陆,江苏,宿迁,56.0,0.0,0,36.2,254.0,2313.0,237881.0,36.2,235.0,1386.0,250445.0,37.6,205.0,1163.0,260211.0,36.0,122.0,1047.0,266041.0,35.9,168.0,922.0,273916.0,36.5,116.0,822.0,283478.0
556271648289,蛋,茶叶蛋,老李,05b39fe4e29ead98,中国大陆,浙江,温州,26.0,0.0,0,26.0,89.0,177.0,6286.0,26.8,36.0,223.0,6560.0,26.8,61.0,237.0,6846.0,26.8,19.0,233.0,7066.0,26.8,40.0,240.0,7283.0,26.8,31.0,227.0,7484.0
547045695904,蛋,咸鸭蛋,富邮,31771cd48024651a,中国大陆,安徽,合肥,108.0,0.0,0,73.9,524.0,2917.0,34491.0,68.9,575.0,2771.0,36628.0,55.0,722.0,2635.0,38764.0,55.0,373.0,2393.0,39901.0,55.0,718.0,1900.0,41198.0,60.0,689.0,1294.0,43232.0
536721374913,蛋,盐蛋,轻鲜,ceece612cf2ec033,中国大陆,安徽,宣城,70.0,0.0,0,52.8,609.0,5847.0,27026.0,52.8,531.0,6068.0,27925.0,48.8,828.0,5933.0,28678.0,48.8,150.0,5185.0,29133.0,45.0,365.0,2847.0,29494.0,45.0,318.0,1664.0,29850.0
559212639617,蛋,咸鸭蛋,海老伯,0c396031af3e3ab0,中国大陆,广西壮族自治区,钦州,158.0,0.0,1,98.0,60.0,262.0,-1.0,98.0,78.0,276.0,-1.0,98.0,71.0,293.0,-1.0,98.0,40.0,306.0,-1.0,98.0,76.0,326.0,-1.0,98.0,42.0,333.0,-1.0
553047608798,蛋,胚蛋,邮缘,1b4308e790d2051b,中国大陆,江苏,扬州,98.0,0.0,1,57.5,421.0,928.0,-1.0,57.5,768.0,1123.0,-1.0,57.5,1214.0,1350.0,-1.0,57.5,521.0,1441.0,-1.0,57.5,900.0,1575.0,-1.0,57.5,695.0,1708.0,-1.0
544667339876,蛋,毛蛋,苏六,a3a81a5d037e1adf,中国大陆,江苏,南京,55.9,6.0,0,55.9,370.0,980.0,3480.0,55.9,454.0,1175.0,3928.0,58.9,540.0,1435.0,4362.0,58.9,409.0,1674.0,4824.0,58.8,561.0,1991.0,5487.0,58.9,535.0,2254.0,6199.0
574213833111,蛋,鸭蛋,老曾叔,94dea102eb17d380,中国大陆,广西壮族自治区,钦州,98.0,0.0,1,83.0,33.0,33.0,-1.0,83.0,17.0,35.0,-1.0,83.0,12.0,37.0,-1.0,88.0,4.0,37.0,-1.0,88.0,8.0,37.0,-1.0,88.0,12.0,41.0,-1.0
560638331546,蛋,鸽子蛋,恒蜂源,39551a113fd172f1,中国大陆,浙江,江山,158.0,0.0,1,69.5,211.0,652.0,-1.0,69.5,210.0,700.0,-1.0,68.0,210.0,741.0,-1.0,69.5,120.0,777.0,-1.0,68.0,194.0,828.0,-1.0,68.0,247.0,887.0,-1.0
549336073603,蛋,鸡蛋,伊势,80d01b0b79818999,中国大陆,山东,青岛,119.0,0.0,1,119.0,36.0,112.0,-1.0,119.0,52.0,117.0,-1.0,119.0,49.0,125.0,-1.0,119.0,51.0,133.0,-1.0,119.0,56.0,142.0,-1.0,119.0,67.0,152.0,-1.0
547203819574,蛋,胚蛋,红沙油,836db6a171f72d79,中国大陆,江苏,扬州,56.0,0.0,1,56.0,111.0,523.0,-1.0,57.0,99.0,537.0,-1.0,58.0,103.0,544.0,-1.0,58.0,25.0,547.0,-1.0,58.0,89.0,563.0,-1.0,58.0,84.0,566.0,-1.0
563613387847,蛋,盐蛋,小海屯,e0b6f0ccc9efac53,中国大陆,广西壮族自治区,钦州,158.0,0.0,0,158.0,28.0,159.0,8731.0,158.0,32.0,166.0,9110.0,158.0,20.0,170.0,9602.0,158.0,5.0,175.0,10040.0,158.0,16.0,150.0,10677.0,158.0,30.0,119.0,11150.0
532645176265,蛋,鸭蛋,挂子场,00e8cb80268d1e1e,中国大陆,山东,威海,148.0,0.0,0,148.0,15.0,44.0,8253.0,148.0,7.0,49.0,8408.0,148.0,40.0,58.0,8584.0,148.0,29.0,58.0,8806.0,148.0,32.0,75.0,9067.0,148.0,21.0,87.0,9208.0
577711229708,蛋,鸡蛋,other/其他,d380b452203afb73,中国大陆,江苏,宿迁,120.0,0.0,0,68.0,152.0,166.0,166.0,68.0,2.0,201.0,201.0,120.0,0.0,201.0,201.0,120.0,0.0,201.0,201.0,120.0,0.0,201.0,201.0,120.0,0.0,110.0,201.0
563289884118,蛋,咸鸭蛋,海四方,c001b82c0ab54875,中国大陆,广西壮族自治区,北海,100.0,0.0,0,81.8,53.0,298.0,142336.0,81.8,28.0,281.0,143174.0,81.8,49.0,279.0,143822.0,81.8,9.0,272.0,144277.0,81.8,28.0,241.0,144727.0,81.8,20.0,160.0,145283.0
565109760085,蛋,鸡蛋,SUNDAILYFARM/圣迪乐村,61e7b2602f4c4ad9,中国大陆,四川,绵阳,138.8,0.0,1,118.8,70.0,73.0,-1.0,118.8,73.0,77.0,-1.0,118.8,64.0,89.0,-1.0,118.8,30.0,94.0,-1.0,118.8,64.0,105.0,-1.0,118.8,98.0,123.0,-1.0
544603472917,蛋,卤蛋,情硕富贵喜蛋,4a17b6d71fb1c755,中国大陆,江苏,连云港,75.0,0.0,0,36.9,661.0,1436.0,86688.0,36.9,939.0,1803.0,90353.0,36.9,922.0,2167.0,97522.0,35.9,458.0,2315.0,103475.0,35.9,472.0,2255.0,106153.0,36.5,346.0,2025.0,108278.0
554598991620,蛋,鸡蛋,龙抱珠,2c05ad4e5d37be89,中国大陆,河南,新乡,128.0,0.0,0,51.6,2064.0,7785.0,69997.0,51.6,2694.0,8607.0,73707.0,51.6,3743.0,9997.0,77963.0,51.6,1427.0,10501.0,80469.0,47.8,1941.0,10593.0,83253.0,47.8,1870.0,10490.0,86067.0
571458603449,蛋,卤蛋,other/其他,e57da3dee9b166e2,中国大陆,江苏,宿迁,39.8,0.0,0,39.8,183.0,83.0,28149.0,43.8,100.0,103.0,29636.0,43.8,76.0,99.0,30605.0,43.8,52.0,91.0,30908.0,43.8,41.0,84.0,32659.0,43.8,45.0,65.0,34075.0
19901509368,蛋,鸽蛋,放飞,3c8737d84a62f829,中国大陆,河北,石家庄,169.0,0.0,0,162.0,90.0,363.0,48445.0,162.0,76.0,396.0,49326.0,162.0,82.0,392.0,50018.0,162.0,67.0,353.0,50305.0,162.0,64.0,274.0,50606.0,162.0,43.0,231.0,51736.0
555374916098,蛋,咸鸭蛋,邮村,4ece25c1929f5d6d,中国大陆,江苏,扬州,320.0,0.0,0,180.0,58.0,23.0,4424.0,180.0,44.0,30.0,4445.0,180.0,31.0,30.0,4461.0,180.0,10.0,28.0,4477.0,180.0,37.0,25.0,4492.0,178.0,42.0,23.0,4539.0
3756868607,蛋,茶叶蛋,虹一,78830369cde8ba81,中国大陆,浙江,杭州,1.28,4.0,0,1.05,1417.0,78.0,66759.0,1.05,241.0,78.0,67714.0,1.05,191.0,78.0,68803.0,1.05,82.0,82.0,69781.0,1.28,71.0,82.0,70641.0,1.05,40.0,78.0,71030.0
574029440852,蛋,鸡蛋,益生,f601dcc2d471ee43,中国大陆,山东,烟台,115.0,0.0,0,125.0,1.0,5.0,5.0,125.0,1.0,7.0,7.0,125.0,1.0,7.0,7.0,125.0,0.0,4.0,7.0,125.0,1.0,5.0,9.0,125.0,2.0,5.0,10.0
576434382932,蛋,鸽蛋,保卫蛋蛋,0973bee2a00e183c,中国大陆,山东,临沂,199.0,0.0,1,128.0,472.0,290.0,-1.0,115.0,404.0,393.0,-1.0,115.0,604.0,521.0,-1.0,105.0,344.0,583.0,-1.0,105.0,812.0,757.0,-1.0,110.0,283.0,832.0,-1.0
554923130401,蛋,卤蛋,乡康佬,2ebf3194b1b457cb,中国大陆,江苏,宿迁,48.0,0.0,1,37.7,9273.0,18567.0,-1.0,37.7,5555.0,20452.0,-1.0,37.4,4090.0,21393.0,-1.0,37.4,2605.0,21786.0,-1.0,36.8,4488.0,22835.0,-1.0,36.8,3100.0,23566.0,-1.0
42786689755,蛋,鸡蛋,晋龙,74ca96fe310dfec2,中国大陆,山西,运城,39.9,0.0,1,39.9,0.0,1059.0,-1.0,39.9,2.0,881.0,-1.0,39.9,4.0,815.0,-1.0,39.9,0.0,793.0,-1.0,39.9,0.0,594.0,-1.0,39.9,2.0,157.0,-1.0
13842016436,蛋,咸鸭蛋,红太阳,79a716dbbab4af5b,中国大陆,江苏,扬州,98.0,0.0,1,68.0,449.0,8081.0,-1.0,65.0,395.0,8032.0,-1.0,65.0,1708.0,7908.0,-1.0,65.0,1262.0,7799.0,-1.0,65.0,870.0,7732.0,-1.0,65.0,1063.0,7591.0,-1.0
558032274693,蛋,鸡蛋,other/其他,ab4e1c80cb523874,中国大陆,河北,邢台,36.8,0.0,0,39.9,49.0,101.0,96.0,39.9,3.0,106.0,102.0,42.9,0.0,106.0,102.0,42.9,0.0,83.0,103.0,42.9,0.0,77.0,103.0,42.9,0.0,49.0,103.0
569087401050,蛋,鸡蛋,九华粮品,cf05ba5f98b18fa0,中国大陆,安徽,池州,239.0,0.0,1,105.0,5.0,27.0,-1.0,105.0,97.0,37.0,-1.0,105.0,103.0,62.0,-1.0,105.0,56.0,73.0,-1.0,105.0,187.0,125.0,-1.0,105.0,54.0,146.0,-1.0
571770079633,蛋,卤蛋,other/其他,dea62a18ad0dce7d,中国大陆,广东,揭阳,1.0,4.0,0,1.0,204.0,119.0,45800.0,1.0,115.0,130.0,50046.0,1.0,82.0,105.0,52495.0,1.0,112.0,77.0,54030.0,1.0,267.0,71.0,56380.0,1.0,155.0,60.0,58875.0
