ID,活动价,累计评价,月销量,信誉,天猫分数
536433461856,68.8,202.0,60.0,35654.0,0.0
562774459862,45.0,3.0,4.0,107.0,0.0
45262952723,118.8,363.0,87.0,,4.9
575362690511,49.98,653.0,1021.0,,4.9
569265381901,60.0,628.0,565.0,,4.9
529371705722,148.0,156.0,21.0,434.0,0.0
542685683189,58.9,7158.0,489.0,27839.0,0.0
580223901215,37.8,898.0,644.0,3705.0,0.0
15824877124,75.5,1299.0,211.0,,4.8
561099194093,101.4,131.0,12.0,4785.0,0.0
530923020389,199.0,75.0,12.0,28773.0,0.0
536338573390,69.0,566.0,133.0,48199.0,0.0
565379811389,237.6,14.0,13.0,,5.0
557937901428,79.6,639.0,114.0,,4.9
552773669478,49.8,83.0,64.0,33154.0,0.0
566220799380,89.0,16.0,7.0,1144.0,0.0
567440802905,89.0,214.0,41.0,,4.7
578834428719,39.8,32.0,321.0,,4.9
546773873943,48.0,4158.0,818.0,61848.0,0.0
579894419933,49.9,56.0,360.0,,4.9
575101974885,29.64,54.0,36.0,,4.9
577022485546,19.9,86.0,283.0,,4.7
577289089459,59.9,68.0,64.0,,5.0
563389305454,25.9,15464.0,4013.0,112640.0,0.0
546206452812,18.8,3672.0,414.0,1301350.0,0.0
574404991766,98.0,170.0,99.0,,4.9
577236911200,45.8,943.0,3831.0,,4.8
539096868192,49.9,1131.0,102.0,,4.8
575950147752,40.9,608.0,725.0,,4.8
537067587288,39.9,7883.0,1955.0,,4.8
527836414751,79.0,125.0,16.0,,4.8
552723552595,55.0,1087.0,257.0,,4.7
534841161015,4.2,145.0,347.0,62123.0,0.0
568805546113,178.0,216.0,26.0,941.0,0.0
568759871107,60.0,161.0,10.0,545.0,0.0
521622937589,27.8,80.0,56.0,14811.0,0.0
521836515307,39.8,41176.0,293.0,,4.7
576081447807,88.0,4.0,1.0,36.0,0.0
579215134617,29.8,102.0,343.0,74251.0,0.0
566939680377,138.0,26.0,9.0,,5.0
540085221266,68.0,4.0,2.0,8013.0,0.0
573957274059,49.0,2925.0,1143.0,,4.8
542077545649,77.0,559.0,164.0,7217.0,0.0
579641261598,36.6,469.0,434.0,474.0,0.0
539838816507,39.9,25700.0,48.0,,4.5
531776875707,70.0,52.0,20.0,3353.0,0.0
579809533304,26.0,99.0,277.0,943.0,0.0
544508258473,18.0,38.0,181.0,,5.0
541103933187,23.8,451.0,37.0,,4.8
564749912311,119.9,11.0,11.0,,4.7
562106044092,53.5,323.0,149.0,6702.0,0.0
572205800621,38.9,32.0,18.0,,4.7
539387806030,79.8,219.0,106.0,,4.9
575403630757,23.9,10.0,2.0,194.0,0.0
45631810302,29.99,74.0,24.0,5430.0,0.0
570172021789,30.0,123.0,35.0,131271.0,0.0
534589326376,17.5,289.0,192.0,1477126.0,0.0
559818490047,75.0,57.0,18.0,3417.0,0.0
42464386225,65.0,28.0,2.0,,5.0
569540664376,82.8,122.0,103.0,,4.8
575746996107,112.0,10.0,22.0,14.0,0.0
14428324736,58.0,1837.0,257.0,,4.9
45900953686,79.9,695.0,177.0,,4.7
26410780216,99.0,326.0,34.0,,4.6
569192754465,138.0,9.0,0.0,,4.8
579011312988,2.5,13.0,1015.0,300.0,0.0
575863414031,46.0,91.0,2.0,173.0,0.0
549543650169,3.0,108.0,65.0,3227.0,0.0
578923645775,78.0,8.0,1.0,98.0,0.0
562996585319,0.95,113.0,224.0,106331.0,0.0
560270100033,69.0,7.0,1.0,320.0,0.0
541684023348,58.8,2833.0,880.0,7375.0,0.0
528547516006,0.9,91.0,114.0,662811.0,0.0
576128199568,5.8,9.0,60.0,66.0,0.0
578929471680,39.6,7.0,7.0,26.0,0.0
551173537310,29.9,82.0,49.0,60143.0,0.0
548374464587,25.9,20.0,21.0,981.0,0.0
528847598091,23.8,4018.0,2893.0,22714.0,0.0
555539033911,38.8,1647.0,186.0,20669.0,0.0
521661554925,69.9,46.0,2.0,,4.8
574357540342,23.9,30.0,28.0,267.0,0.0
569092217319,56.9,251.0,472.0,,4.8
538762168025,26.9,5592.0,1700.0,19303.0,0.0
575046533828,47.0,25.0,5.0,30540.0,0.0
42555003360,59.9,76.0,16.0,1395.0,0.0
556596515840,58.6,1268.0,180.0,,4.9
534779573914,59.8,113.0,24.0,4833.0,0.0
563031812747,33.8,491.0,101.0,60285.0,0.0
551232418122,24.0,23.0,117.0,177.0,0.0
572183504279,79.6,28.0,39.0,,5.0
562478659542,60.0,5.0,1.0,30.0,0.0
574673081056,26.8,14.0,3.0,1048.0,0.0
532732793096,65.0,17.0,9.0,20404.0,0.0
540085569741,75.0,7.0,2.0,8013.0,0.0
550462336832,48.8,11.0,1.0,3201.0,0.0
575562588376,17.0,5.0,3.0,1128.0,0.0
45385367986,25.8,33.0,564.0,6214.0,0.0
572457745984,2.4,53.0,548.0,423.0,0.0
574198962784,39.8,9.0,1.0,,5.0
572278136415,75.0,2.0,0.0,5.0,0.0
561785041309,9.9,33.0,4.0,1205.0,0.0
45875004233,69.0,22.0,6.0,7540.0,0.0
526109928071,85.0,1.0,0.0,1664.0,0.0
546291772893,19.0,19.0,3.0,1354.0,0.0
565324218129,27.0,6.0,9.0,50.0,0.0
533877799803,38.0,1581.0,402.0,15079.0,0.0
529110621880,34.5,59816.0,2417.0,,4.8
544726377647,50.88,109.0,25.0,17561.0,0.0
576528129940,56.0,77.0,18.0,3684.0,0.0
571424189187,59.0,10.0,3.0,30.0,0.0
540244767863,38.0,29.0,11.0,6878.0,0.0
41436567971,39.9,183.0,55.0,117520.0,0.0
566683291556,85.0,41.0,5.0,3417.0,0.0
563119053254,48.0,30.0,22.0,11119.0,0.0
547997817723,75.0,3.0,2.0,951.0,0.0
553326262560,47.89,23632.0,2275.0,,4.7
549571192156,69.0,6.0,1.0,10797.0,0.0
570803022598,53.8,510.0,118.0,21995.0,0.0
564814619393,33.0,99.0,26.0,138.0,0.0
530753301869,41.8,357.0,101.0,,4.8
552990851479,19.9,305.0,328.0,,4.8
549204043404,39.9,273.0,16.0,,4.7
551445287329,66.8,134.0,20.0,27367.0,0.0
568238435317,57.8,221.0,14.0,459.0,0.0
36052110758,8.8,53.0,8.0,45700.0,0.0
557998171248,26.8,1542.0,505.0,,4.7
568788936353,36.8,186.0,6.0,,4.7
576635567753,23.9,32.0,79.0,,4.8
17261059481,59.2,16.0,0.0,31405.0,0.0
565070604060,44.8,1506.0,1299.0,,4.9
547638887448,36.8,6658.0,16.0,,4.7
563646071606,88.8,6.0,4.0,61.0,0.0
562589381797,28.0,35.0,34.0,189.0,0.0
540373658038,35.0,1032.0,708.0,62123.0,0.0
569143828932,62.8,10.0,5.0,,4.5
527467556086,119.0,94.0,59.0,981.0,0.0
538251848327,32.6,31.0,2.0,5613.0,0.0
556096954484,35.5,29.0,11.0,228.0,0.0
566124883117,30.0,11.0,0.0,524.0,0.0
547228272587,98.0,98.0,13.0,,5.0
577174160101,36.8,74.0,35.0,892.0,0.0
575254608396,89.5,14.0,10.0,262.0,0.0
548914280756,50.0,5584.0,207.0,,4.9
568771489785,79.9,8.0,2.0,23.0,0.0
533772823438,35.0,515.0,46.0,23540.0,0.0
529144201710,36.8,4105.0,1315.0,,4.8
569124238514,25.9,1447.0,103.0,,4.7
551450668096,3.0,3.0,4.0,6281.0,0.0
42801110199,35.5,529.0,156.0,93077.0,0.0
549573111553,45.8,870.0,257.0,3034.0,0.0
534544368073,37.5,170448.0,63940.0,672490.0,0.0
568815318578,41.8,1361.0,311.0,,4.8
565003209037,1.6,2.0,0.0,697.0,0.0
576015954838,139.0,18.0,12.0,,5.0
534331520339,23.8,170.0,390.0,,4.7
547189500825,32.9,670.0,270.0,,4.8
543706564760,117.6,108.0,39.0,2100.0,0.0
570980521798,30.0,362.0,90.0,,4.8
570300609572,33.5,3.0,2.0,243.0,0.0
543583910764,70.0,3682.0,127.0,,4.5
566292230647,76.8,101.0,13.0,27367.0,0.0
533013509439,89.9,3011.0,8.0,,5.0
